"raw_row_number","date","time","location","lat","lng","geocode_source","beat","district","subject_race","subject_sex","type","violation","citation_issued","outcome","speed","posted_speed","vehicle_color","vehicle_make","vehicle_model","raw_race"
"157128|157837|158618",2014-04-11,NA,"US 59 AND BISSONNET STREET",29.6746045,-95.5595101,"GM","19G50",19,NA,"male","vehicular","FOLLOWING TOO CLOSELY (NOT AT SAFE DISTANCE)|CHANGING LANES WITHOUT GIVING SIGNAL - DISTANCE BETWEEN STREETS|SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",NA,NA,"BLACK","CHEV","SUBU",NA
"900140",2015-11-05,NA,"GULF FREEWAY AND AIRPORT BOULEVARD",29.6525062,-95.2518445,"GM","13D20",13,"asian/pacific islander","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"BLK","SCION","FRS","Asian"
"1420551",2017-02-05,NA,"5400 HOPPER",29.8796087,-95.3110211,"GM","8C60",8,"white","female","vehicular","FAIL TO DRIVE IN DESIGNATED LANE/NOT DRIVING WITHIN SINGLE LANE/SINGLE BLK - ACCIDENT",TRUE,"citation",NA,NA,"SILVER","TOYOTA","XD","White"
"1964270",2018-06-28,17:39:00,"SOUTHBANK AND LONGMEADOW",29.6730630000001,-95.3323604999999,"SU","14D30",14,NA,"female","vehicular","NO MOTOR VEHICLE REGISTRATION TAGS TRAILER, OR SEMITRAILER, EXPIRED/MISSING/IMPROPERLY DISPLAYED    (INTERSECTION)",TRUE,"citation",NA,NA,"ORANGE","DODGE","DART",NA
"200753",2014-05-05,NA,"5400 HOLLISTER (SOUTHBOUND)",29.8352126,-95.5079577,"GM","5F30",5,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",48,35,"BLUE","TOYT","SCIO","White"
"1685026",2017-10-31,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",80,60,"WHI","FORD","F-15","White"
"255429|255565",2014-06-04,NA,"7500 HARWIN DR",29.7182402,-95.5162964,"GM","18F50",18,NA,"male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"WHITE","NISS","FRONTIER",NA
"1632958",2017-08-17,NA,"12600 SH 288",29.7421856,-95.364529,"GM","10H40",10,"white","male","vehicular","DRIVING ON THE SHOULDER OF THE ROAD (RIGHT SIDE)",TRUE,"citation",NA,NA,"BLK","HOND","CRV","White"
"1409815",2017-01-25,NA,NA,NA,NA,NA,NA,NA,"white","male","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"BLACK","LEXUS","4DR","White"
"2046187",2018-09-08,19:40:00,NA,NA,NA,NA,NA,NA,NA,"female","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"BLACK","NISSAN","LEAF",NA
"431983",2014-10-22,NA,"13200 BELLAIRE BLVD",29.703853,-95.615165,"GM","19G30",19,NA,"male","vehicular","NO VEHICLE INSPECTION STICKER",TRUE,"citation",NA,NA,"WHITE","TOYOTA","CAMRY",NA
"1819592",2018-03-06,08:30:00,NA,NA,NA,NA,NA,NA,NA,"male","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"BLUE","DODGE","MAGNUM",NA
"2291592",2019-04-30,04:42:00,"7300 WESTPARK DR",29.7230747190001,-95.501533138,"SU","18F50",18,NA,"male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"TAN","TOYOTA","COROLLA",NA
"1769788",2018-01-26,08:36:00,"4327 STEFFANI",29.8335959,-95.5465733,"GM","4F20",4,"white","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"BLACK","TOYOTA","PRIUS","White"
"1894865",2018-05-06,11:07:00,"4200 GULF FWY, WEST SERVICE RD",29.7127438,-95.3122993,"GM","13D10",13,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",55,40,"WHI","VOLV","XC60","White"
"983566",2016-01-21,NA,"HOUSTON AND CROCKETT ST",29.7737329,-95.372399,"GM","2A40",2,"white","female","vehicular","FAIL TO YIELD RIGHT-OF-WAY MAKING A LEFT TURN AT AN INTERSECTION-ACCIDENT",TRUE,"citation",NA,NA,"BLACK","NISSAN","SENTRA","White"
"982803",2016-01-21,NA,"17800 TOMBALL PKWY",29.9602982,-95.5460473,"GM","22B10",22,"black","male","vehicular","STANDING IN THE ROADWAY TO SOLICIT (A RIDE) (CONTRIBUTIONS) (EMPLOYMENT) (BUSINESS)",TRUE,"citation",NA,NA,NA,NA,NA,"Black"
"2660574",2020-08-14,21:15:00,NA,NA,NA,NA,NA,NA,NA,"male","vehicular","DRIVING WITH LICENSE INVALID/ LICENSE SUSPENDED/REVOKED",TRUE,"citation",NA,NA,"WHITE","CHEVROLET","SUBURBAN",NA
"1570973",2017-06-15,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"asian/pacific islander","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",77,60,"SIL","MASERATI","47","Asian"
"2233385",2019-03-07,17:27:00,NA,NA,NA,NA,NA,NA,"white","female","vehicular","FAILURE TO NOTIFY DPS OF CHANGE OF ADDRESS WITHIN 30 DAYS",TRUE,"citation",NA,NA,"BLK","HOND","ACCO","White"
"1867206",2018-04-14,07:06:00,"1600 N. ELDRIDGE PARKWAY (SOUTHBOUND)",29.8993499,-95.6055976,"GM",NA,NA,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",54,40,"BLK","CHEVROLET","SUBURBAN","White"
"303825",2014-07-13,NA,"IH 610",29.8132097,-95.374346,"GM","3B50",3,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",73,60,"SILVER","DODG","3500","White"
"153053",2014-04-09,NA,"6600 S W FRWY SR WB",29.5854995,-95.6436017,"GM",NA,NA,"white","male","vehicular","NO VEHICLE INSPECTION STICKER",TRUE,"citation",NA,NA,"BLUE","KIA","RIO","White"
"2573015",2020-03-02,NA,"12400 MAIN ST",29.6913973,-95.4168911,"GM","15E40",15,"white","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"GRAY","NISSAN","MAXIMA","White"
"624950",2015-03-24,NA,"IH 10 AND ANTOINE DRIVE",29.7831487,-95.4754654,"GM","18F10",18,"white","female","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"SIL","CHEVROLET","TRAV","White"
"1964694",2018-06-29,08:05:00,"9200 WALLISVILLE ROAD",29.7917687,-95.267365,"GM","9C30",9,"black","male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"WHI","FREI","RF","Black"
"2534494|2534495",2020-01-13,18:40:00,"12300 N GESSNER RD",29.9502704,-95.5468883,"GM","22B10",22,"white","female","vehicular","CHANGING LANES NOT IN SAFETY - ACCIDENT|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"RED","TOYOTA","COROLLA","White"
"97436|97579",2014-03-09,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,NA,"female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )|FOLLOWING TOO CLOSELY- (DISTANCE BETWEEN MILE POST# AND MILE POST # )",TRUE,"citation",NA,NA,"TAN","DODGE","CARAVAN",NA
"1538668|1539076",2017-05-20,NA,"BELLFORT AND CHIMNEY ROCK",29.6594288,-95.4766645,"GM","15E20",15,"white","female","vehicular","RUNNING A STOP SIGN - INTERSECTION|RUNNING A RED LIGHT (INTERSECTION)",TRUE,"citation",NA,NA,"SILVER","CHEVROLET","MALIBU","White"
"65330|65790",2014-02-17,NA,"7600 W. FM 1960",29.9647497,-95.5416049,"GM","22B10",22,"white","female","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"WHITE","PONT","G6","White"
"1520991",2017-05-03,NA,"LONG POINT AND GESSNER",29.7942846,-95.5446426,"GM","4F10",4,NA,"male","vehicular","RUNNING A RED LIGHT (INTERSECTION)",TRUE,"citation",NA,NA,"TAN","HONDA","CIVIC",NA
"2469982",2019-10-24,14:30:00,"N WILCREST AND BARRYKNOLL",29.7781516,-95.5755348,"GM","20G50",20,"white","male","vehicular","SPEEDING /30 (DISTANCE BETWEEN STREETS) (URBAN DISTRICT)",TRUE,"citation",35,30,"WHITE","LEXUS","ES350","White"
"2339300",2019-06-15,08:23:00,"3700 NORTH MCCARTY",29.7952837,-95.2734855,"GM","9C20",9,NA,"male","vehicular","CELLPHONE USE IN CMV – SINGLE BLOCK",TRUE,"citation",NA,NA,"WHI","KW","TRK",NA
"1361749",2016-12-10,NA,"US 59 AND WESTPARK",29.7241818,-95.4944807,"GM","18F30",18,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",79,60,"MAR","CHEV","SILV","White"
"861664",2015-10-03,NA,"4600 SHERWOOD LN",29.8142216,-95.4577941,"GM","3B10",3,"black","female","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"GRAY","CHRYSLER","300","Black"
"1525367",2017-05-08,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"black","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",84,60,"WHI","CHEVROLET","C1500","Black"
"434876",2014-10-23,NA,"9800 IH 45",29.90635,-95.411272,"GM","6B40",6,"white","male","vehicular","(BODY PLY) TREAD SEPARATION (BELT MATERIAL) EXPOSED THROUGH TIRE",TRUE,"citation",NA,NA,"WHITE","HINO","FLTB","White"
"2026915|2026916",2018-08-22,06:53:00,"7900 SOUTH SAM HOUSTON PKWY EAST, NORTH SERVICE RD",29.9399898,-95.2962528,"GM","22B40",22,"black","male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|OPERATE A MOTOR VEHICLE WITH AN EXPIRED OR NO DRIVER'S LICENSE",TRUE,"citation",NA,NA,"GLD","CHEVROLET","C1500","Black"
"1514347|1514864",2017-04-27,NA,"9400 IRVINGTON",29.8489007,-95.3616686,"GM","6B10",6,NA,"male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"SILVER","CHEVROLET","MTC",NA
"2674877|2674878",2020-09-03,23:36:00,"GULF FWY AND CLEAR LAKE CITY BLVD",29.5881589,-95.1876441,"GM","12D40",12,NA,"female","vehicular","OPERATE A MOTOR VEHICLE WITH AN EXPIRED /NO DRIVER'S LICENSE BETWEEN STREETS|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY (DISTANCE BETWEEN STREETS)",TRUE,"citation",NA,NA,"WHI","TOYT","CORO",NA
"1644561",2017-09-04,NA,"9200 WESTHEIMER RD",29.7389851,-95.5261714,"GM","18F40",18,NA,"male","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"RED","SCION",NA,NA
"1725310",2017-12-12,NA,"1500 E T C JESTER",29.8002784,-95.4241624,"GM","2A60",2,"white","female","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",40,35,"RED","TOYT","CAMRY","White"
"1952506|1952507",2018-06-20,00:45:00,"W GRAY AND MONTROSE",29.7533442,-95.392225,"GM","1A20",1,NA,"male","vehicular","RUNNING A RED LIGHT (INTERSECTION)|NO (FRONT) (REAR) LICENSE PLATE - INTERSECTION",TRUE,"citation",NA,NA,"SILVER","FORD","FUSION",NA
"625404",2015-03-25,NA,"7300 W GREENS ROAD",29.955265,-95.5365476,"GM","22B10",22,"black","female","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",44,40,"GRY","GMC","YUKO","Black"
"543424",2015-01-23,NA,"CROCKER STREET AND FARGO STREET",29.7488008,-95.3896835,"GM","1A20",1,"black","male","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"SILVER","TOYT","4RUNNE","Black"
"1131098",2016-05-19,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"black","female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",77,60,"WHI","AUDI","A5","Black"
"1950496",2018-06-18,08:39:00,"WEST SAM HOUSTON PKWY SOUTH, EAST SERVICE RD AND BELLAIRE BOULEVARD",29.704035,-95.564889,"GM","19G10",19,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",60,45,"BLK","SUBARU","IMPREZA","White"
"651169",2015-04-10,NA,"10100 NORTH FWY",29.8074016,-95.4538199,"GM","3B10",3,NA,"female","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"WHITE","TOYOTA","COROLLA",NA
"1982980",2018-07-15,14:41:00,"IH 10",29.768391,-95.363898,"GM","2A10",2,"white","female","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",80,60,"YEL","JEEP","WRAN","White"
"1599622",2017-07-13,NA,"7800 GULF FREEWAY",29.6913584,-95.284798,"GM","13D10",13,"white","male","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"GRY","HONDA","ACCORD","White"
"2028660",2018-08-23,16:01:00,"8900 JENSEN DRIVE",29.8408452,-95.3424019,"GM","7C30",7,"white","male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"BLUE","PONTIAC","FIREBIRD","White"
"1332026",2016-11-11,NA,"SILBER (N/B) AND LONG POINT",29.8028997,-95.4682466,"GM","5F10",5,"black","female","vehicular","FAILURE TO OBEY TRAFFIC CONTROL DEVICE, TO WIT:A SIGN BEARING THE LEGEND - INTERSECTION",TRUE,"citation",NA,NA,"GREEN","CHEVROLET","SUV","Black"
"194197",2014-05-01,NA,NA,NA,NA,NA,NA,NA,"white","male","vehicular","SEAT BELT PASSENGER",TRUE,"citation",NA,NA,"SILVER","HOND","4D","White"
"1693698",2017-11-09,NA,"8100 KEMPWOOD (WESTBOUND)",29.819167,-95.495008,"GM","5F20",5,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",49,35,"GRY","CHEVROLET","SILVERADO","White"
"621747",2015-03-23,NA,"2300 SAN FELIPE STREET",29.748831,-95.4165574,"GM","1A40",1,"white","male","vehicular","SPEEDING /30 (DISTANCE BETWEEN BLOCKS) (URBAN DISTRICT)",TRUE,"citation",40,30,"BLK","CADILLAC","SUV","White"
"564555|564876",2015-02-07,NA,"5700 GULF FREEWAY",29.6951468,-95.2888773,"GM","13D10",13,NA,"male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"BRONZE","CHEVY","SUB",NA
"1877323",2018-04-22,18:55:00,"FEDERAL AND MARKET",29.7673417,-95.2131747,"GM","9C40",9,NA,"male","vehicular","RAN RED LIGHT/INTERSECTION - ACCIDENT",TRUE,"citation",NA,NA,"WHITE","CHEVROLET","SILVERADO",NA
"1110741",2016-05-05,NA,"GRIGGS AND LA SALETTE",29.7054898,-95.3608717,"GM","10H60",10,"black","male","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"BLUE","JEEP","CHEROKEE","Black"
"702360",2015-05-15,NA,"ROCK CREEK AND NORTHPARK",30.0696084,-95.2545228,"GM","24C50",24,"white","male","vehicular","FAILURE TO YIELD RIGHT-OF-WAY LEAVING STOP SIGN - ACCIDENT",TRUE,"citation",NA,NA,"WHITE","MERCEDES BENZ","4DR","White"
"228630",2014-05-20,NA,"US 59 AND WILL CLAYTON PKWY",29.9823575,-95.2827459,"GM","22B40",22,"black","female","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",81,65,"GRAY","HYUN","SONA","Black"
"1301761|1301964|1302235",2016-10-14,NA,"4500 N MAIN",29.7964255,-95.38003,"GM","2A20",2,NA,"male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"RED","TOYOTA","COROLLA",NA
"2131356",2018-12-01,08:17:00,"200 NORTH LOOP WEST, SOUTH SERVICE RD",29.813362356,-95.399781771,"SU","3B30",3,"unknown","male","vehicular","DEFECTIVE EQUIPMENT - MUD GUARDS OR FLAPS (SINGLE BLOCK)",TRUE,"citation",NA,NA,"WHI","FORD","F350","Unknown"
"1014728",2016-02-15,NA,NA,NA,NA,NA,NA,NA,"black","male","vehicular","DRIVING WITH LICENSE INVALID/ LICENSE SUSPENDED/REVOKED",TRUE,"citation",NA,NA,"GRAY","NISSAN",NA,"Black"
"2464290",2019-10-18,13:45:00,"3100 OST",29.6997233,-95.3805971,"GM","10H70",10,"black","female","vehicular","TURNING FROM A DIRECT COURSE TO THE LEFT NOT IN SAFETY",TRUE,"citation",NA,NA,"BLUE","HONDA","4DOOR","Black"
"1227598",2016-08-02,NA,"WASHINGTON AVE AND SAWYER",29.7683007,-95.3827565,"GM","2A40",2,"white","male","vehicular","SPEEDING /30 (DISTANCE BETWEEN STREETS) (URBAN DISTRICT)",TRUE,"citation",40,30,"RED","TOYT","CAMR","White"
"486769",2014-12-02,NA,"9800 WESTPARK DR",29.7206748,-95.5325706,"GM","18F50",18,"white","female","vehicular","FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"YELLOW","KAW",NA,"White"
"1781378",2018-02-04,15:08:00,"W 28TH STREET AND BRINKMAN STREET",29.811823,-95.4148,"GM","2A60",2,"white","male","vehicular","RUNNING A STOP SIGN - INTERSECTION",TRUE,"citation",NA,NA,"GRY","TOYT","CAMR","White"
"1387515",2017-01-05,NA,"700 TC JESTER",29.784948,-95.420804,"GM","2A60",2,"white","male","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",39,35,"BLK","AUDI","A4","White"
"258403",2014-06-06,NA,NA,NA,NA,NA,NA,NA,"white","male","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"WHITE","NISS","MAXIMA","White"
"2325189",2019-05-31,21:48:00,"9500 N LOOP E",29.7893477,-95.267232,"GM","9C20",9,"white","male","vehicular","NO VALID DRIVER'S LICENSE - SINGLE BLOCK",TRUE,"citation",NA,NA,"BLACK","JEEP","CHEROKEE","White"
"2355656",2019-07-01,11:41:00,"7000 N 45 FWY O/B",NA,NA,NA,NA,NA,NA,"female","vehicular","CHANGING LANES NOT IN SAFETY - ACCIDENT",TRUE,"citation",NA,NA,"GRAY","FORD","4d",NA
"2310863",2019-05-20,06:11:00,"ALMEDA ROAD AND W FUQUA STREET",29.6135676,-95.419595,"GM","16E10",16,"black","female","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",55,45,"GRY","HOND","CIVI","Black"
"2132616|2132617|2132618",2018-12-03,06:03:00,"I 69",29.7524064,-95.3563521,"GM","1A10",1,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY DISTANCE BETWEEN MILEPOST#..AND MILEPOST#..|FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE DISTANCE BETWEEN MILEPOST#...AND MILEPOST#...",TRUE,"citation",NA,NA,"BLK","CHRY|CHRYSLER|CHRY","300","White"
"2224538",2019-02-27,17:30:00,NA,NA,NA,NA,NA,NA,"black","female","vehicular","FAIL TO CONTROL SPEED COLLIDE WITH ANOTHER VEHICLE",TRUE,"citation",NA,NA,"WHITE","AUDI","Q7","Black"
"2639189",2020-07-12,13:32:00,"11400 GULF FWY, WEST SERVICE RD",29.7047677,-95.3003357,"GM","13D10",13,"black","male","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",50,45,"BLK","FORD","F-15","Black"
"317563",2014-07-24,NA,"10000 WESTHEIMER ROAD",29.7371367,-95.5483337,"GM","20G20",20,"unknown","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",46,35,"BLACK","HOND","ACCO","Unknown"
"165427",2014-04-16,NA,"8500 GULF FWY, WEST SERVICE RD",29.7047677,-95.3003357,"GM","13D10",13,NA,"male","vehicular","FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"WHITE","SCIO","TC",NA
"1856592",2018-04-06,10:43:00,"I 69 AND E CROSSTIMBERS",29.8285445,-95.3775558,"GM","3B50",3,"white","male","vehicular","SPEEDING/ON STREET OR FREEWAY  DISTANCE BETWEEN STREETS",TRUE,"citation",70,60,"WHI","FREI","XO","White"
"1186963|1187343|1187743",2016-06-25,NA,"11200 FONDREN",29.65735,-95.5100629,"GM","17E40",17,"black","male","vehicular","FAILURE TO SIGNAL CHANGING LANES|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY|FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"BLU","TOYT","TUNDRA","Black"
"406173",2014-10-02,NA,"1000 AVENDIN DE LAS AMXRICAS",29.7604267,-95.3698028,"GM","1A10",1,NA,"male","vehicular","CAB ORDINANCE NO TAXIMETER ON CAB",TRUE,"citation",NA,NA,"BLUE","MAZD","3",NA
"975003",2016-01-13,NA,"10100 WESTHEIMER",29.7360954,-95.551249,"GM","20G10",20,NA,"male","vehicular","SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",54,35,"BLACK","NISSAN","350Z",NA
"2606793",2020-05-16,12:53:00,NA,NA,NA,NA,NA,NA,"black","male","vehicular","FAILURE TO NOTIFY DPS OF CHANGE OF ADDRESS WITHIN 30 DAYS",TRUE,"citation",NA,NA,"SIL","NISSAN","MAXIMA","Black"
"1140696",2016-05-25,NA,"6000 GULFTON",29.7164835,-95.4869983,"GM","17E10",17,NA,"male","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED",TRUE,"citation",NA,NA,"BLACK","CHEVROLET","PICK-UP",NA
"277195",2014-06-20,NA,"9100 BELLAIRE BOULEVARD",29.7050286,-95.543922,"GM","20G10",20,NA,"female","vehicular","SPEEDING-CONSTRUCTION ZONE WORKERS PRESENT (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",35,25,"BRONZE","FORD","EXPE",NA
"330282|330766",2014-08-04,NA,"23700 EASTEX FREEWAY",29.7700149,-95.1628789,"GM",NA,NA,"white","female","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE|FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY",TRUE,"citation",NA,NA,"SILVER","MITS","GALA","White"
"1405348",2017-01-21,NA,"12200 GULF FWY, EAST SERVICE RD",29.7047677,-95.3003357,"GM","13D10",13,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",55,45,"GRY","HONDA","ACCORD","White"
"176597",2014-04-22,NA,"7300 US 59 SOUTH",29.7524064,-95.3563521,"GM","1A10",1,NA,"male","vehicular","FAILURE TO DISPLAY A VALID TEXAS DRIVERS LICENSE",TRUE,"citation",NA,NA,"DARKBLUE","TOYT","CORO",NA
"1265038",2016-09-08,NA,"8400 MYKAWA ROAD",29.6548892,-95.3149856,"GM","14D50",14,"white","male","vehicular","FOLLOWING TOO CLOSELY (SINGLE BLOCK)",TRUE,"citation",NA,NA,"WHI","KW","TRAC","White"
"1350971",2016-11-30,NA,"IH 10 AND BUNKER HILL ROAD",29.7850883,-95.5318758,"GM","4F10",4,"white","female","vehicular","EXPIRED OR MISSING OR IMPROPERLY DISPLAYED REGISTRATION INSIGNIA DISTANCE BETWEEN STREETS",TRUE,"citation",NA,NA,"TAN","GMC","SIERRA","White"
"2104445",2018-11-02,17:30:00,"1900 CITY PARK CENTRAL LN",29.620681873,-95.3904777759999,"SU","16E10",16,"black","male","vehicular","CHANGING LANES NOT IN SAFETY - ACCIDENT",TRUE,"citation",NA,NA,"BLUE","DODGE","DURANGO","Black"
"2445526",2019-10-01,02:08:00,"6200 WESTHEIMER",29.7380837,-95.4931056,"GM","18F30",18,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",62,35,"SILVER","LEXUS","IS 250","White"
"192549",2014-04-30,NA,"3300 US 59 OB",29.7524064,-95.3563521,"GM","1A10",1,"black","male","vehicular","NO (FRONT) (REAR) LICENSE PLATE",TRUE,"citation",NA,NA,"BLACK","FORD","TAURUS","Black"
"281702|282139",2014-06-24,NA,"4000 GULF FREEWAY",29.6955964,-95.2894119,"GM","13D10",13,NA,"male","vehicular","EXPIRED LICENSE NUMBER PLATE; EXPIRED MONTH/YEAR/REGISTRATION TAB IMPROPERLY DISPLAYED|SPEEDING / ON STREET OR FREEWAY (SINGLE BLOCK)",TRUE,"citation",NA,NA,"GRAY","INFI","G37",NA
"1455816",2017-03-06,NA,NA,NA,NA,NA,NA,NA,NA,"female","vehicular","NO OPER. DRIVERS LICENSE (ACCIDENT)  NO VALID TEXAS DRIVERS LICENSE_(ACCIDENT)",TRUE,"citation",NA,NA,"RED","JEEP","LIBERTY",NA
"905518",2015-11-10,NA,"4100 GULF FWY WEST SERVICE RD",29.7127438,-95.3122993,"GM","13D10",13,"white","male","vehicular","SPEEDING (DISTANCE BETWEEN BLOCKS)",TRUE,"citation",60,40,"LBL","MITSUBISHI","ECLIPSE","White"
"1260512",2016-09-04,NA,"IH 10",29.768391,-95.363898,"GM","2A10",2,"black","male","vehicular","SPEEDING (DISTANCE BETWEEN MILE POST# & MILE POST# )",TRUE,"citation",80,60,"GRY","DODGE","CHARGER","Black"
"1274814|1275196",2016-09-19,NA,"7000 NORTH FWY, EAST SERVICE RD",29.7744472,-95.2991689,"GM","9C20",9,"white","female","vehicular","DISPLAY AN EXPIRED TEXAS DRIVER'S LICENSE|FAILURE TO WEAR A SEAT BELT RIDING IN A MOTOR VEHICLE - FIFTEEN (15) YEARS OR OLDER",TRUE,"citation",NA,NA,"LBL","MITS","OUTL","White"
